;app_id;dev_id;hardware_serial;port;counter;is_retry;latitude;longitude;distancia;time;frequency;modulation;data_rate;airtime;coding_rate;gtw_id;timestamp;gtime;channel;rssi;snr;rf_chain;glatitude;glongitude;altitude;location_source
1397;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;201;False;-3.7475089999999995;-38.575109000000005;350.91;2019-12-10T14:09:31.857128686Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;1209757468;;2;-115;-5.0;0;-3.7464726;-38.578144;1;registry
1398;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;202;False;-3.7475099999999997;-38.575115000000004;350.31;2019-12-10T14:09:36.773788936Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;1214677556;;2;-115;-1.0;0;-3.7464726;-38.578144;1;registry
1399;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;203;False;-3.7475080000000003;-38.575115000000004;350.24;2019-12-10T14:09:41.306222778Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;1219205220;;2;-115;-5.5;0;-3.7464726;-38.578144;1;registry
1400;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;210;False;-3.7475099999999997;-38.575115999999994;350.2;2019-12-10T14:09:43.133683345Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;1221032827;;2;-117;-9.5;0;-3.7464726;-38.578144;1;registry
1414;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;261;False;-3.7473370000000004;-38.574318;431.31;2019-12-10T14:13:39.869007137Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;1457768068;;2;-114;-4.8;0;-3.7464726;-38.578144;1;registry
1420;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;287;False;-3.747346;-38.574284000000006;435.21;2019-12-10T14:15:23.644568749Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;1561543724;;2;-117;-10.0;0;-3.7464726;-38.578144;1;registry
1424;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;7;False;-3.7473300000000003;-38.574311;431.92;2019-12-10T14:19:32.841487378Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;1810731220;;2;-115;-7.5;0;-3.7464726;-38.578144;1;registry
1425;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;8;False;-3.747326;-38.574302;432.81;2019-12-10T14:19:36.843351774Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;1814736652;;2;-117;-9.8;0;-3.7464726;-38.578144;1;registry
1428;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;11;False;-3.747321;-38.574309;431.94;2019-12-10T14:19:47.571948638Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;1825462956;;2;-115;-6.8;0;-3.7464726;-38.578144;1;registry
1433;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;16;False;-3.747332;-38.574311;431.96;2019-12-10T14:20:08.58916674Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;1846480508;;2;-115;-6.8;0;-3.7464726;-38.578144;1;registry
1434;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;17;False;-3.747329;-38.574309;432.12;2019-12-10T14:20:12.545865329Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;1850429612;;2;-115;-6.2;0;-3.7464726;-38.578144;1;registry
1435;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;18;False;-3.747324;-38.574309;432.01;2019-12-10T14:20:17.344546813Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;1855240516;;2;-117;-6.5;0;-3.7464726;-38.578144;1;registry
1454;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;42;False;-3.7475169999999998;-38.575131;348.85;2019-12-10T14:21:54.783470286Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;1952674188;;2;-114;-2.5;0;-3.7464726;-38.578144;1;registry
1474;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;64;False;-3.7478309999999997;-38.575826;291.43;2019-12-10T14:23:21.059444777Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2038950628;;2;-117;-4.0;0;-3.7464726;-38.578144;1;registry
1475;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;67;False;-3.7478230000000003;-38.575828;290.8;2019-12-10T14:23:31.976850355Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2049848596;;2;-117;-8.8;0;-3.7464726;-38.578144;1;registry
1476;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;71;False;-3.74782;-38.575829999999996;290.45;2019-12-10T14:23:36.086463899Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2053973435;;2;-115;-4.5;0;-3.7464726;-38.578144;1;registry
1477;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;68;False;-3.74782;-38.575831;290.35;2019-12-10T14:23:36.849160174Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2054742236;;2;-114;0.2;0;-3.7464726;-38.578144;1;registry
1478;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;72;False;-3.747821;-38.575829;290.6;2019-12-10T14:23:39.276824112Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2057164195;;2;-115;-5.2;0;-3.7464726;-38.578144;1;registry
1479;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;69;False;-3.747822;-38.575827000000004;290.85;2019-12-10T14:23:40.496267194Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2058381540;;2;-114;-2.8;0;-3.7464726;-38.578144;1;registry
1480;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;74;False;-3.7478279999999997;-38.575834;290.49;2019-12-10T14:23:47.163672899Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2065056803;;2;-117;-7.8;0;-3.7464726;-38.578144;1;registry
1481;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;71;False;-3.7478279999999997;-38.575834;290.49;2019-12-10T14:23:48.278034662Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2066162612;;2;-114;0.2;0;-3.7464726;-38.578144;1;registry
1491;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;92;False;-3.7485459999999997;-38.575606;355.88;2019-12-10T14:25:13.118794522Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2151001828;;2;-114;0.8;0;-3.7464726;-38.578144;1;registry
1492;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;93;False;-3.748543;-38.575601;356.11;2019-12-10T14:25:17.490661952Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2155376036;;2;-113;2.0;0;-3.7464726;-38.578144;1;registry
1494;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;95;False;-3.7485459999999997;-38.575589;357.37;2019-12-10T14:25:24.895517623Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2162782412;;2;-113;1.2;0;-3.7464726;-38.578144;1;registry
1495;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;96;False;-3.74855;-38.575586;357.9;2019-12-10T14:25:28.844426827Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2166734596;;2;-114;0.5;0;-3.7464726;-38.578144;1;registry
1496;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;97;False;-3.7485510000000004;-38.575583;358.23;2019-12-10T14:25:32.263803756Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2170149620;;2;-114;1.2;0;-3.7464726;-38.578144;1;registry
1497;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;98;False;-3.74855;-38.57558;358.43;2019-12-10T14:25:37.166051178Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2175057996;;2;-113;2.2;0;-3.7464726;-38.578144;1;registry
1499;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;102;False;-3.7485440000000003;-38.575577;358.28;2019-12-10T14:25:52.656999752Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2190538628;;2;-114;-7.0;0;-3.7464726;-38.578144;1;registry
1500;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;103;False;-3.748542;-38.575583;357.62;2019-12-10T14:25:57.215363041Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2195103156;;2;-115;-8.5;0;-3.7464726;-38.578144;1;registry
1501;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;105;False;-3.748542;-38.575603;355.87;2019-12-10T14:26:06.152021991Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2204034532;;2;-111;4.2;0;-3.7464726;-38.578144;1;registry
1502;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;106;False;-3.748543;-38.575604;355.85;2019-12-10T14:26:09.555938909Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2207446612;;2;-114;-1.8;0;-3.7464726;-38.578144;1;registry
1509;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;3;False;-3.748562;-38.575595;357.94;2019-12-10T14:27:22.37604515Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2280265076;;2;-115;-3.2;0;-3.7464726;-38.578144;1;registry
1510;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;4;False;-3.748563;-38.575592;358.27;2019-12-10T14:27:25.156801306Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2283038163;;2;-114;-1.0;0;-3.7464726;-38.578144;1;registry
1511;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;4;False;-3.748563;-38.575590000000005;358.45;2019-12-10T14:27:27.241619133Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2285129084;;2;-113;0.0;0;-3.7464726;-38.578144;1;registry
1512;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;5;False;-3.748562;-38.575590000000005;358.38;2019-12-10T14:27:28.322842229Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2286213323;;2;-113;-2.2;0;-3.7464726;-38.578144;1;registry
1513;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;5;False;-3.7485589999999998;-38.575590000000005;358.17;2019-12-10T14:27:31.083278875Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2288966052;;2;-114;0.0;0;-3.7464726;-38.578144;1;registry
1514;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;6;False;-3.7485589999999998;-38.575590000000005;358.17;2019-12-10T14:27:32.961700441Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2290845691;;2;-114;1.8;0;-3.7464726;-38.578144;1;registry
1515;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;6;False;-3.748563;-38.575587;358.71;2019-12-10T14:27:35.821104382Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2293709068;;2;-114;1.5;0;-3.7464726;-38.578144;1;registry
1516;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;7;False;-3.7485690000000003;-38.575584;359.38;2019-12-10T14:27:36.906501562Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2294789155;;2;-109;3.8;0;-3.7464726;-38.578144;1;registry
1517;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;7;False;-3.748585;-38.575582;360.66;2019-12-10T14:27:39.817625546Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2297702444;;2;-113;1.2;0;-3.7464726;-38.578144;1;registry
1518;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;8;False;-3.748587;-38.575582;360.8;2019-12-10T14:27:41.098127359Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2298986035;;2;-113;0.5;0;-3.7464726;-38.578144;1;registry
1519;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;8;False;-3.748588;-38.575583;360.78;2019-12-10T14:27:44.68479016Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2302569420;;2;-113;-1.8;0;-3.7464726;-38.578144;1;registry
1520;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;9;False;-3.7485839999999997;-38.575582;360.59;2019-12-10T14:27:44.963690783Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2302852555;;2;-113;-2.0;0;-3.7464726;-38.578144;1;registry
1521;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;9;False;-3.7485779999999997;-38.575586;359.83;2019-12-10T14:27:48.886277056Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2306769388;;2;-115;-1.8;0;-3.7464726;-38.578144;1;registry
1522;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;10;False;-3.7485760000000004;-38.575586;359.69;2019-12-10T14:27:49.37410559Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2307256267;;2;-112;2.0;0;-3.7464726;-38.578144;1;registry
1523;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;10;False;-3.7485699999999995;-38.575586;359.28;2019-12-10T14:27:53.35755279Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2311237956;;2;-114;1.0;0;-3.7464726;-38.578144;1;registry
1524;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;11;False;-3.748567;-38.575589;358.81;2019-12-10T14:27:56.597166796Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2314478012;;2;-115;-3.0;0;-3.7464726;-38.578144;1;registry
1525;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;12;False;-3.748567;-38.575586;359.07;2019-12-10T14:27:57.953170131Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2315839323;;2;-114;-5.5;0;-3.7464726;-38.578144;1;registry
1526;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;12;False;-3.748568;-38.575590999999996;358.7;2019-12-10T14:28:00.783059977Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2318664668;;2;-115;-5.0;0;-3.7464726;-38.578144;1;registry
1527;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;13;False;-3.7485690000000003;-38.575595;358.42;2019-12-10T14:28:01.134016152Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2319014491;;2;-114;-8.0;0;-3.7464726;-38.578144;1;registry
1528;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;14;False;-3.7485690000000003;-38.575596999999995;358.25;2019-12-10T14:28:04.301024394Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2322188155;;2;-114;-3.5;0;-3.7464726;-38.578144;1;registry
1529;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;13;False;-3.7485690000000003;-38.575596999999995;358.25;2019-12-10T14:28:05.420593962Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2323307332;;2;-113;1.0;0;-3.7464726;-38.578144;1;registry
1530;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;15;False;-3.7485769999999996;-38.575590999999996;359.32;2019-12-10T14:28:07.479299963Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2325361811;;2;-114;-0.8;0;-3.7464726;-38.578144;1;registry
1531;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;14;False;-3.748585;-38.575586;360.31;2019-12-10T14:28:09.753796013Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2327634228;;2;-113;0.5;0;-3.7464726;-38.578144;1;registry
1542;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;43;False;-3.7495239999999996;-38.574949;482.13;2019-12-10T14:29:53.014827697Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2430892811;;2;-115;-4.0;0;-3.7464726;-38.578144;1;registry
1550;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;57;False;-3.749586;-38.575012;481.82;2019-12-10T14:30:44.875966539Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2482754371;;2;-114;-6.0;0;-3.7464726;-38.578144;1;registry
1551;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;53;False;-3.7495839999999996;-38.575016999999995;481.27;2019-12-10T14:30:47.764837374Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2485652332;;2;-113;-0.8;0;-3.7464726;-38.578144;1;registry
1552;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;58;False;-3.7495830000000003;-38.575018;481.11;2019-12-10T14:30:48.641456945Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2486522083;;2;-115;-5.0;0;-3.7464726;-38.578144;1;registry
1553;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;54;False;-3.7495849999999997;-38.575016;481.42;2019-12-10T14:30:52.343817279Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2490224284;;2;-117;-6.2;0;-3.7464726;-38.578144;1;registry
1554;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;55;False;-3.7495849999999997;-38.575016999999995;481.34;2019-12-10T14:30:57.047131091Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2494929004;;2;-117;-7.2;0;-3.7464726;-38.578144;1;registry
1555;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;56;False;-3.7495809999999996;-38.575018;480.95;2019-12-10T14:31:00.285105363Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2498169172;;2;-115;-3.5;0;-3.7464726;-38.578144;1;registry
1556;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;57;False;-3.749579;-38.575015;481.04;2019-12-10T14:31:03.662945855Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2501544316;;2;-115;-9.2;0;-3.7464726;-38.578144;1;registry
1557;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;58;False;-3.749578;-38.575012;481.2;2019-12-10T14:31:08.580137778Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2506461572;;2;-117;-10.0;0;-3.7464726;-38.578144;1;registry
1559;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;62;False;-3.749543;-38.575027;477.3;2019-12-10T14:31:23.619796755Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2521506516;;2;-115;-7.0;0;-3.7464726;-38.578144;1;registry
1560;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;66;False;-3.7495260000000004;-38.575039000000004;475.03;2019-12-10T14:31:42.597025107Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2540478948;;2;-117;-4.8;0;-3.7464726;-38.578144;1;registry
1561;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;72;False;-3.7495269999999996;-38.575038;475.19;2019-12-10T14:31:43.741748583Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2541620179;;2;-115;-7.2;0;-3.7464726;-38.578144;1;registry
1562;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;67;False;-3.7495309999999997;-38.575036;475.65;2019-12-10T14:31:47.037623222Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2544918068;;2;-113;-3.2;0;-3.7464726;-38.578144;1;registry
1563;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;73;False;-3.749532;-38.575035;475.81;2019-12-10T14:31:47.302837869Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2545157883;;2;-114;-6.0;0;-3.7464726;-38.578144;1;registry
1564;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;68;False;-3.74954;-38.57503;476.83;2019-12-10T14:31:50.630238144Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2548513108;;2;-115;-4.2;0;-3.7464726;-38.578144;1;registry
1565;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;69;False;-3.749543;-38.575026;477.38;2019-12-10T14:31:55.703058204Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2553442124;;2;-115;-6.8;0;-3.7464726;-38.578144;1;registry
1566;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;70;False;-3.749546;-38.575022;477.93;2019-12-10T14:31:59.709026158Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2557589076;;2;-117;-6.2;0;-3.7464726;-38.578144;1;registry
1567;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;71;False;-3.749544;-38.575027;477.38;2019-12-10T14:32:02.948036952Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2560832156;;2;-117;-10.8;0;-3.7464726;-38.578144;1;registry
1568;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;78;False;-3.749547;-38.57503;477.37;2019-12-10T14:32:07.385094996Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2565267979;;2;-115;-4.5;0;-3.7464726;-38.578144;1;registry
1569;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;72;False;-3.7495489999999996;-38.57503;477.52;2019-12-10T14:32:07.877006412Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2565756740;;2;-115;-3.8;0;-3.7464726;-38.578144;1;registry
1570;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;79;False;-3.749544;-38.575043;476.1;2019-12-10T14:32:11.579174342Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2569456283;;2;-113;-3.2;0;-3.7464726;-38.578144;1;registry
1571;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;73;False;-3.749543;-38.575043;476.02;2019-12-10T14:32:12.608861999Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2570488028;;2;-114;-3.5;0;-3.7464726;-38.578144;1;registry
1572;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;74;False;-3.749535;-38.575044;475.32;2019-12-10T14:32:16.677978726Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2574555292;;2;-115;-9.2;0;-3.7464726;-38.578144;1;registry
1574;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;78;False;-3.749546;-38.575051;475.61;2019-12-10T14:32:32.642322743Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2590517388;;2;-117;-10.8;0;-3.7464726;-38.578144;1;registry
1575;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;79;False;-3.7495480000000003;-38.575047;476.09;2019-12-10T14:32:36.186377386Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2594065220;;2;-115;-10.0;0;-3.7464726;-38.578144;1;registry
1576;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;80;False;-3.74955;-38.575041;476.72;2019-12-10T14:32:39.429082154Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2597308332;;2;-115;-7.8;0;-3.7464726;-38.578144;1;registry
1577;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;81;False;-3.749538;-38.575045;475.47;2019-12-10T14:32:44.121155139Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2602002724;;2;-117;-7.8;0;-3.7464726;-38.578144;1;registry
1641;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;30;False;-3.747472;-38.577175;145.79;2019-12-10T14:37:45.079401896Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;2902952140;;2;-90;7.8;0;-3.7464726;-38.578144;1;registry
1671;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;46;False;-3.7469040000000002;-38.577659000000004;63.93;2019-12-10T14:38:50.032174661Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;2967912539;;2;-94;1.5;0;-3.7464726;-38.578144;1;registry
1713;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;70;False;-3.74594;-38.577899;74.4;2019-12-10T14:40:21.027414326Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3058904532;;2;-99;6.5;0;-3.7464726;-38.578144;1;registry
1714;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;70;False;-3.74594;-38.577898;74.44;2019-12-10T14:40:21.7535215Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3059626947;;2;-101;5.5;0;-3.7464726;-38.578144;1;registry
1715;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;71;False;-3.7459339999999997;-38.577897;75.1;2019-12-10T14:40:25.065254674Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3062936380;;2;-101;7.5;0;-3.7464726;-38.578144;1;registry
1716;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;71;False;-3.745933;-38.577897;75.21;2019-12-10T14:40:26.232963212Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3064101539;;2;-96;6.5;0;-3.7464726;-38.578144;1;registry
1717;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;72;False;-3.7459309999999997;-38.577897;75.42;2019-12-10T14:40:28.435378019Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3066307140;;2;-103;6.0;0;-3.7464726;-38.578144;1;registry
1718;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;72;False;-3.7459309999999997;-38.577896;75.45;2019-12-10T14:40:30.34156538Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3068221979;;2;-103;4.8;0;-3.7464726;-38.578144;1;registry
1719;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;73;False;-3.7459309999999997;-38.577897;75.42;2019-12-10T14:40:31.692851103Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3069571636;;2;-102;7.5;0;-3.7464726;-38.578144;1;registry
1720;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;73;False;-3.745932;-38.577896;75.35;2019-12-10T14:40:33.895203709Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3071769867;;2;-97;5.5;0;-3.7464726;-38.578144;1;registry
1721;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;74;False;-3.745932;-38.577897;75.31;2019-12-10T14:40:36.419273973Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3074294092;;2;-109;1.8;0;-3.7464726;-38.578144;1;registry
1722;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;74;False;-3.745932;-38.577899;75.24;2019-12-10T14:40:37.922035536Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3075798819;;2;-97;5.8;0;-3.7464726;-38.578144;1;registry
